Mount	SIMS_ID	Fish_ID	Distance_um	Na/Ca	Mg/Ca	Mn/Ca	Sr/Ca	Ba/Ca	comment	
035	P	BH-93132	1012.0	4.99E-03	5.74E-05	5.18E-06	1.94E-03	7.61E-06		
035	P	BH-93132	1006.5	4.70E-03	4.74E-05	5.50E-06	1.81E-03	7.87E-06		
035	P	BH-93132	1001.0	5.02E-03	3.86E-05	6.02E-06	2.10E-03	9.05E-06		
035	P	BH-93132	995.5	5.13E-03	3.76E-05	6.16E-06	2.27E-03	8.67E-06		
035	P	BH-93132	990.0	5.10E-03	3.30E-05	5.97E-06	2.29E-03	8.63E-06		
035	P	BH-93132	984.5	5.15E-03	3.35E-05	3.28E-06	2.33E-03	8.33E-06		
035	P	BH-93132	979.0	5.26E-03	3.49E-05	2.56E-06	2.30E-03	8.33E-06		
035	P	BH-93132	973.5	5.25E-03	5.06E-05	3.88E-06	2.30E-03	8.00E-06		
035	P	BH-93132	968.0	5.42E-03	5.19E-05	6.21E-06	2.28E-03	7.30E-06		
035	P	BH-93132	962.5	5.99E-03	3.96E-05	6.32E-06	2.32E-03	9.07E-06		
035	P	BH-93132	957.0	5.99E-03	3.08E-05	9.66E-06	2.42E-03	6.22E-06		
035	P	BH-93132	951.5	6.20E-03	2.77E-05	5.43E-06	2.53E-03	8.86E-06		
035	P	BH-93132	946.0	5.61E-03	2.42E-05	4.91E-06	2.32E-03	8.61E-06		
035	P	BH-93132	940.5	5.27E-03	2.62E-05	4.96E-06	2.24E-03	7.57E-06		
035	P	BH-93132	935.0	5.58E-03	2.89E-05	4.12E-06	2.40E-03	8.35E-06		
035	P	BH-93132	929.5	5.18E-03	3.90E-05	7.44E-06	2.03E-03	5.89E-06		
035	P	BH-93132	924.0	5.63E-03	4.53E-05	3.95E-06	1.87E-03	7.19E-06		
035	P	BH-93132	918.5	6.03E-03	3.33E-05	6.76E-06	1.81E-03	6.37E-06		
035	P	BH-93132	913.0	5.95E-03	3.29E-05	3.66E-06	1.71E-03	7.11E-06		
035	P	BH-93132	907.5	5.82E-03	2.55E-05	3.67E-06	1.67E-03	7.30E-06		
035	P	BH-93132	902.0	5.77E-03	2.55E-05	5.08E-06	1.70E-03	7.13E-06		
035	P	BH-93132	896.5	5.77E-03	2.58E-05	5.27E-06	1.70E-03	7.14E-06		
035	P	BH-93132	891.0	5.80E-03	2.22E-05	6.01E-06	1.83E-03	6.69E-06		
035	P	BH-93132	885.5	5.95E-03	3.26E-05	6.01E-06	1.90E-03	7.43E-06		
035	P	BH-93132	880.0	5.89E-03	3.27E-05	6.03E-06	1.91E-03	7.88E-06		
035	P	BH-93132	874.5	5.73E-03	2.55E-05	4.33E-06	1.82E-03	6.57E-06		
035	P	BH-93132	869.0	5.97E-03	2.73E-05	3.14E-06	1.83E-03	6.53E-06		
035	P	BH-93132	863.5	6.23E-03	2.65E-05	2.94E-06	1.84E-03	6.11E-06		
035	P	BH-93132	858.0	6.48E-03	2.52E-05	2.92E-06	1.81E-03	6.06E-06		
035	P	BH-93132	852.5	6.51E-03	2.52E-05	2.92E-06	1.81E-03	6.06E-06		
035	P	BH-93132	847.0	6.66E-03	2.71E-05	4.26E-06	1.67E-03	5.17E-06		
035	P	BH-93132	841.5	6.77E-03	2.69E-05	3.04E-06	1.65E-03	5.13E-06		
035	P	BH-93132	836.0	6.55E-03	2.68E-05	1.01E-06	1.57E-03	5.29E-06		
035	P	BH-93132	830.5	6.56E-03	3.39E-05	3.34E-06	1.51E-03	6.43E-06		
035	P	BH-93132	825.0	6.80E-03	3.51E-05	3.16E-06	1.47E-03	6.66E-06		
035	P	BH-93132	819.5	6.87E-03	3.25E-05	1.00E-05	1.40E-03	6.67E-06		
035	P	BH-93132	814.0	6.65E-03	3.01E-05	1.28E-05	1.37E-03	5.97E-06		
035	P	BH-93132	808.5	6.85E-03	3.01E-05	1.06E-05	1.44E-03	5.50E-06		
035	P	BH-93132	803.0	6.24E-03	3.71E-05	1.22E-05	1.44E-03	5.70E-06		
035	P	BH-93132	797.5	5.93E-03	3.38E-05	9.66E-06	1.41E-03	5.66E-06		
035	P	BH-93132	792.0	5.73E-03	4.14E-05	9.83E-06	1.39E-03	6.86E-06		
035	P	BH-93132	786.5	5.75E-03	4.25E-05	1.13E-05	1.39E-03	7.04E-06		
035	P	BH-93132	781.0	5.61E-03	4.27E-05	1.10E-05	1.37E-03	6.58E-06		
035	P	BH-93132	775.5	5.46E-03	4.37E-05	1.18E-05	1.42E-03	6.74E-06		
035	P	BH-93132	770.0	5.43E-03	4.50E-05	1.23E-05	1.44E-03	5.99E-06		
035	P	BH-93132	764.5	5.48E-03	5.38E-05	1.36E-05	1.47E-03	5.92E-06		
035	P	BH-93132	759.0	5.53E-03	4.63E-05	1.04E-05	1.39E-03	5.78E-06		
035	P	BH-93132	753.5	5.11E-03	4.50E-05	7.41E-06	1.31E-03	4.54E-06		
035	P	BH-93132	748.0	5.23E-03	4.84E-05	9.65E-06	1.28E-03	4.55E-06		
035	P	BH-93132	742.5	5.20E-03	4.45E-05	7.46E-06	1.24E-03	4.70E-06		
035	P	BH-93132	737.0	5.28E-03	4.88E-05	8.56E-06	1.26E-03	5.61E-06		
035	P	BH-93132	731.5	5.53E-03	4.45E-05	9.81E-06	1.21E-03	6.10E-06		
035	P	BH-93132	726.0	5.66E-03	4.08E-05	9.74E-06	1.13E-03	6.91E-06		
035	P	BH-93132	720.5	5.95E-03	4.11E-05	9.82E-06	1.11E-03	8.17E-06		
035	P	BH-93132	715.0	6.16E-03	4.11E-05	1.20E-05	1.11E-03	7.66E-06		
035	P	BH-93132	709.5	6.04E-03	4.88E-05	1.37E-05	1.12E-03	8.22E-06		
035	P	BH-93132	704.0	5.98E-03	5.09E-05	1.22E-05	1.21E-03	9.01E-06		
035	P	BH-93132	698.5	5.89E-03	5.08E-05	1.29E-05	1.31E-03	1.10E-05		
035	P	BH-93132	693.0	5.61E-03	3.28E-05	1.04E-05	1.35E-03	1.06E-05		
035	P	BH-93132	687.5	5.48E-03	1.80E-05	1.06E-05	1.37E-03	1.07E-05		
035	P	BH-93132	682.0	5.68E-03	1.80E-05	1.15E-05	1.36E-03	9.27E-06		
035	P	BH-93132	676.5	5.64E-03	2.23E-05	1.04E-05	1.33E-03	8.30E-06		
035	P	BH-93132	671.0	5.84E-03	4.38E-05	1.38E-05	1.28E-03	7.66E-06		
035	P	BH-93132	665.5	6.01E-03	4.46E-05	1.58E-05	1.36E-03	6.93E-06		
035	P	BH-93132	660.0	6.03E-03	2.85E-05	1.53E-05	1.37E-03	5.73E-06		
035	P	BH-93132	654.5	6.18E-03	2.57E-05	1.47E-05	1.38E-03	5.53E-06		
035	P	BH-93132	649.0	6.30E-03	2.56E-05	1.24E-05	1.39E-03	5.35E-06		
035	P	BH-93132	643.5	6.59E-03	2.56E-05	1.22E-05	1.39E-03	5.65E-06		
035	P	BH-93132	638.0	6.51E-03	3.65E-05	1.25E-05	1.41E-03	6.10E-06		
035	P	BH-93132	632.5	6.34E-03	3.70E-05	1.15E-05	1.42E-03	6.97E-06		
035	P	BH-93132	627.0	6.33E-03	3.23E-05	1.23E-05	1.42E-03	7.91E-06		
035	P	BH-93132	621.5	6.15E-03	3.21E-05	9.17E-06	1.45E-03	6.93E-06		
035	P	BH-93132	616.0	5.99E-03	3.07E-05	8.18E-06	1.50E-03	6.33E-06		
035	P	BH-93132	610.5	5.86E-03	4.15E-05	7.34E-06	1.53E-03	6.49E-06		
035	P	BH-93132	605.0	5.81E-03	4.14E-05	6.17E-06	1.57E-03	6.08E-06		
035	P	BH-93132	599.5	5.58E-03	3.74E-05	4.96E-06	1.66E-03	6.77E-06		
035	P	BH-93132	594.0	5.54E-03	3.32E-05	4.79E-06	1.83E-03	7.56E-06		
035	P	BH-93132	588.5	5.73E-03	3.44E-05	4.96E-06	1.91E-03	7.83E-06		
035	P	BH-93132	583.0	5.91E-03	4.09E-05	6.92E-06	1.97E-03	8.02E-06		
035	P	BH-93132	577.5	6.12E-03	4.07E-05	6.88E-06	1.96E-03	8.62E-06		
035	P	BH-93132	572.0	6.14E-03	2.91E-05	7.41E-06	1.94E-03	9.19E-06		
035	P	BH-93132	566.5	5.88E-03	1.44E-05	7.18E-06	1.83E-03	8.32E-06		
035	P	BH-93132	561.0	5.69E-03	1.41E-05	5.80E-06	1.80E-03	8.51E-06		
035	P	BH-93132	555.5	5.79E-03	1.88E-05	7.07E-06	1.83E-03	9.53E-06		
035	P	BH-93132	550.0	5.93E-03	1.93E-05	8.25E-06	1.87E-03	1.09E-05		
035	P	BH-93132	544.5	5.92E-03	3.41E-05	7.13E-06	1.96E-03	1.12E-05		
035	P	BH-93132	539.0	6.02E-03	3.64E-05	1.00E-05	1.92E-03	1.13E-05		
035	P	BH-93132	533.5	5.97E-03	3.40E-05	8.09E-06	1.87E-03	1.07E-05		
035	P	BH-93132	528.0	5.79E-03	3.44E-05	9.49E-06	1.83E-03	9.84E-06		
035	P	BH-93132	522.5	5.88E-03	3.44E-05	9.49E-06	1.77E-03	9.73E-06		
035	P	BH-93132	517.0	6.10E-03	4.30E-05	1.24E-05	1.62E-03	8.44E-06		
035	P	BH-93132	511.5	6.13E-03	3.46E-05	1.59E-05	1.51E-03	8.73E-06		
035	P	BH-93132	506.0	6.17E-03	4.64E-05	1.17E-05	1.46E-03	7.41E-06		
035	P	BH-93132	500.5	6.36E-03	4.40E-05	1.69E-05	1.44E-03	7.24E-06		
035	P	BH-93132	495.0	6.05E-03	3.17E-05	1.27E-05	1.43E-03	6.40E-06		
035	P	BH-93132	489.5	5.78E-03	4.43E-05	1.40E-05	1.38E-03	6.19E-06		
035	P	BH-93132	484.0	5.92E-03	4.70E-05	2.03E-05	1.43E-03	7.00E-06		
035	P	BH-93132	478.5	5.78E-03	4.46E-05	2.62E-05	1.43E-03	7.87E-06		
035	P	BH-93132	473.0	5.77E-03	4.82E-05	3.04E-05	1.41E-03	8.20E-06		
035	P	BH-93132	467.5	6.25E-03	4.53E-05	3.12E-05	1.39E-03	9.39E-06		
035	P	BH-93132	462.0	6.26E-03	4.37E-05	2.37E-05	1.31E-03	9.32E-06		
035	P	BH-93132	456.5	6.51E-03	4.71E-05	2.10E-05	1.22E-03	9.83E-06		
035	P	BH-93132	451.0	6.98E-03	5.14E-05	2.24E-05	1.26E-03	1.15E-05		
035	P	BH-93132	445.5	6.60E-03	5.00E-05	2.69E-05	1.24E-03	1.20E-05		
035	P	BH-93132	440.0	6.56E-03	4.50E-05	2.69E-05	1.22E-03	1.24E-05		
035	P	BH-93132	434.5	6.30E-03	3.37E-05	2.50E-05	1.17E-03	1.19E-05		
035	P	BH-93132	429.0	6.24E-03	3.28E-05	2.57E-05	1.21E-03	1.21E-05		
035	P	BH-93132	423.5	6.32E-03	3.81E-05	2.41E-05	1.20E-03	1.20E-05		
035	P	BH-93132	418.0	6.66E-03	3.85E-05	2.87E-05	1.29E-03	1.28E-05		
035	P	BH-93132	412.5	6.66E-03	4.16E-05	3.21E-05	1.36E-03	1.28E-05		
035	P	BH-93132	407.0	6.98E-03	5.90E-05	3.03E-05	1.44E-03	1.39E-05		
035	P	BH-93132	401.5	7.02E-03	4.53E-05	3.42E-05	1.48E-03	1.42E-05		
035	P	BH-93132	396.0	6.75E-03	5.11E-05	3.23E-05	1.54E-03	1.53E-05		
035	P	BH-93132	390.5	6.40E-03	5.64E-05	3.44E-05	1.64E-03	1.68E-05		
035	P	BH-93132	385.0	6.40E-03	4.83E-05	3.89E-05	1.64E-03	2.02E-05		
035	P	BH-93132	379.5	6.92E-03	6.18E-05	4.96E-05	1.79E-03	2.54E-05		
035	P	BH-93132	374.0	7.56E-03	7.34E-05	6.29E-05	1.91E-03	3.06E-05		
035	P	BH-93132	368.5	7.72E-03	7.91E-05	5.92E-05	1.89E-03	3.48E-05		
035	P	BH-93132	363.0	7.77E-03	7.70E-05	6.68E-05	1.90E-03	3.58E-05		
035	P	BH-93132	357.5	7.31E-03	6.48E-05	6.02E-05	1.72E-03	3.25E-05		
035	P	BH-93132	352.0	7.10E-03	6.24E-05	6.24E-05	1.69E-03	3.17E-05		
035	P	BH-93132	346.5	6.49E-03	5.25E-05	5.72E-05	1.66E-03	2.79E-05		
035	P	BH-93132	341.0	6.90E-03	5.68E-05	5.52E-05	1.74E-03	2.68E-05		
035	P	BH-93132	335.5	6.90E-03	6.77E-05	6.05E-05	1.87E-03	2.48E-05		
035	P	BH-93132	330.0	6.80E-03	7.25E-05	5.50E-05	1.82E-03	2.30E-05		
035	P	BH-93132	324.5	6.74E-03	6.94E-05	5.49E-05	1.83E-03	2.40E-05		
035	P	BH-93132	319.0	6.74E-03	6.70E-05	5.49E-05	1.87E-03	2.89E-05		
035	P	BH-93132	313.5	6.84E-03	5.91E-05	5.18E-05	1.94E-03	3.51E-05		
035	P	BH-93132	308.0	7.15E-03	6.18E-05	5.09E-05	2.04E-03	3.85E-05		
035	P	BH-93132	302.5	7.05E-03	7.45E-05	5.35E-05	2.14E-03	4.05E-05		
035	P	BH-93132	297.0	6.93E-03	7.32E-05	5.05E-05	2.23E-03	4.00E-05		
035	P	BH-93132	291.5	6.94E-03	8.35E-05	5.14E-05	2.29E-03	3.77E-05		
035	P	BH-93132	286.0	7.11E-03	7.55E-05	5.36E-05	2.35E-03	3.77E-05		
035	P	BH-93132	280.5	6.97E-03	7.24E-05	4.73E-05	2.25E-03	3.67E-05		
035	P	BH-93132	275.0	6.97E-03	7.69E-05	4.73E-05	2.29E-03	3.71E-05		
035	P	BH-93132	269.5	7.02E-03	7.77E-05	4.63E-05	2.33E-03	3.65E-05		
035	P	BH-93132	264.0	6.76E-03	7.77E-05	4.88E-05	2.34E-03	3.65E-05		
035	P	BH-93132	258.5	7.10E-03	7.05E-05	5.23E-05	2.44E-03	3.85E-05		
035	P	BH-93132	253.0	6.62E-03	6.05E-05	4.95E-05	2.30E-03	3.26E-05		
035	P	BH-93132	247.5	6.55E-03	7.52E-05	4.63E-05	2.22E-03	3.08E-05		
035	P	BH-93132	242.0	6.55E-03	8.85E-05	4.38E-05	2.03E-03	3.01E-05		
035	P	BH-93132	236.5	6.38E-03	9.70E-05	3.40E-05	1.55E-03	2.30E-05		
035	P	BH-93132	231.0	6.28E-03	9.08E-05	3.35E-05	1.53E-03	2.26E-05		
035	P	BH-93132	225.5	6.59E-03	6.84E-05	2.97E-05	1.35E-03	2.29E-05		
035	P	BH-93132	220.0	6.44E-03	5.89E-05	2.46E-05	1.19E-03	1.88E-05		
035	P	BH-93132	214.5	6.03E-03	5.07E-05	2.25E-05	1.16E-03	1.87E-05		
035	P	BH-93132	209.0	6.03E-03	4.52E-05	2.25E-05	1.20E-03	1.76E-05		
035	P	BH-93132	203.5	6.29E-03	4.17E-05	1.97E-05	1.24E-03	1.84E-05		
035	P	BH-93132	198.0	6.63E-03	4.22E-05	1.63E-05	1.28E-03	1.86E-05		
035	P	BH-93132	192.5	7.09E-03	4.57E-05	2.11E-05	1.30E-03	1.91E-05		
035	P	BH-93132	187.0	7.08E-03	4.83E-05	1.63E-05	1.28E-03	1.95E-05		
035	P	BH-93132	181.5	6.77E-03	5.01E-05	1.69E-05	1.27E-03	1.82E-05		
035	P	BH-93132	176.0	6.57E-03	4.63E-05	1.98E-05	1.25E-03	1.87E-05		
035	P	BH-93132	170.5	6.48E-03	4.53E-05	1.68E-05	1.19E-03	2.04E-05		
035	P	BH-93132	165.0	6.33E-03	4.18E-05	1.80E-05	1.18E-03	2.08E-05		
035	P	BH-93132	159.5	6.28E-03	4.14E-05	1.65E-05	1.17E-03	2.21E-05		
035	P	BH-93132	154.0	6.22E-03	4.71E-05	1.59E-05	1.15E-03	2.06E-05		
035	P	BH-93132	148.5	5.94E-03	4.43E-05	1.58E-05	1.19E-03	1.92E-05		
035	P	BH-93132	143.0	6.06E-03	4.64E-05	1.50E-05	1.24E-03	1.93E-05		
035	P	BH-93132	137.5	5.96E-03	4.64E-05	1.61E-05	1.23E-03	1.79E-05		
035	P	BH-93132	132.0	5.66E-03	3.96E-05	1.47E-05	1.22E-03	1.65E-05		
035	P	BH-93132	126.5	5.77E-03	3.49E-05	1.60E-05	1.27E-03	1.67E-05		
035	P	BH-93132	121.0	5.85E-03	4.23E-05	1.79E-05	1.31E-03	1.70E-05		
035	P	BH-93132	115.5	6.28E-03	3.43E-05	1.80E-05	1.37E-03	1.80E-05		
035	P	BH-93132	110.0	6.28E-03	3.93E-05	1.80E-05	1.34E-03	1.72E-05		
035	P	BH-93132	104.5	6.12E-03	4.22E-05	1.75E-05	1.29E-03	1.65E-05		
035	P	BH-93132	99.0	6.00E-03	4.11E-05	1.71E-05	1.27E-03	1.67E-05		
035	P	BH-93132	93.5	5.90E-03	4.11E-05	1.63E-05	1.35E-03	1.38E-05		
035	P	BH-93132	88.0	6.29E-03	4.87E-05	1.73E-05	1.46E-03	1.33E-05		
035	P	BH-93132	82.5	6.61E-03	4.79E-05	1.80E-05	1.55E-03	1.41E-05		
035	P	BH-93132	77.0	6.61E-03	5.25E-05	1.77E-05	1.55E-03	1.41E-05		
035	P	BH-93132	71.5	7.02E-03	5.70E-05	2.02E-05	1.56E-03	1.51E-05		
035	P	BH-93132	66.0	7.30E-03	5.63E-05	2.18E-05	1.53E-03	1.63E-05		
035	P	BH-93132	60.5	6.78E-03	5.41E-05	2.36E-05	1.39E-03	1.47E-05		
035	P	BH-93132	55.0	6.23E-03	5.12E-05	2.85E-05	1.32E-03	1.25E-05		
035	P	BH-93132	49.5	6.02E-03	5.10E-05	3.25E-05	1.31E-03	1.15E-05		
035	P	BH-93132	44.0	6.02E-03	4.77E-05	3.36E-05	1.31E-03	1.15E-05		
035	P	BH-93132	38.5	6.09E-03	4.37E-05	3.36E-05	1.31E-03	1.15E-05		
035	P	BH-93132	33.0	6.12E-03	4.45E-05	3.43E-05	1.30E-03	1.31E-05		
035	P	BH-93132	27.5	6.44E-03	4.94E-05	4.06E-05	1.35E-03	1.54E-05		
035	P	BH-93132	22.0	6.60E-03	6.12E-05	4.70E-05	1.39E-03	1.67E-05		
035	P	BH-93132	16.5	6.60E-03	6.05E-05	5.37E-05	1.35E-03	1.75E-05		
035	P	BH-93132	11.0	6.77E-03	5.69E-05	5.51E-05	1.39E-03	1.77E-05		
035	P	BH-93132	5.5	6.82E-03	5.24E-05	5.29E-05	1.41E-03	1.85E-05		
035	P	BH-93132	0.0	6.42E-03	4.71E-05	5.29E-05	1.43E-03	1.97E-05		
035	Q	BH-93047	1501.5	4.93E-03	2.10E-05	6.16E-06	1.73E-03	6.17E-06		
035	Q	BH-93047	1496.0	5.02E-03	1.91E-05	4.71E-06	1.88E-03	5.61E-06		
035	Q	BH-93047	1490.5	4.87E-03	2.82E-05	4.56E-06	1.98E-03	5.36E-06		
035	Q	BH-93047	1485.0	5.14E-03	3.18E-05	2.77E-06	2.04E-03	5.36E-06		
035	Q	BH-93047	1479.5	5.43E-03	3.99E-05	2.08E-06	2.20E-03	5.94E-06		
035	Q	BH-93047	1474.0	5.43E-03	3.89E-05	3.81E-06	2.28E-03	6.60E-06		
035	Q	BH-93047	1468.5	5.69E-03	4.55E-05	3.92E-06	2.37E-03	6.37E-06		
035	Q	BH-93047	1463.0	5.57E-03	4.52E-05	3.99E-06	2.32E-03	7.87E-06		
035	Q	BH-93047	1457.5	5.66E-03	3.80E-05	4.75E-06	2.22E-03	7.76E-06		
035	Q	BH-93047	1452.0	5.67E-03	4.39E-05	4.88E-06	2.11E-03	7.58E-06		
035	Q	BH-93047	1446.5	5.18E-03	4.19E-05	4.73E-06	2.04E-03	7.59E-06		
035	Q	BH-93047	1441.0	5.05E-03	4.32E-05	6.62E-06	2.08E-03	7.73E-06		
035	Q	BH-93047	1435.5	5.16E-03	3.85E-05	7.72E-06	2.13E-03	7.90E-06		
035	Q	BH-93047	1430.0	5.30E-03	3.71E-05	8.34E-06	2.17E-03	6.94E-06		
035	Q	BH-93047	1424.5	5.78E-03	2.33E-05	8.12E-06	2.24E-03	7.01E-06		
035	Q	BH-93047	1419.0	5.58E-03	2.76E-05	7.52E-06	2.13E-03	8.63E-06		
035	Q	BH-93047	1413.5	4.95E-03	3.63E-05	8.26E-06	1.93E-03	6.70E-06		
035	Q	BH-93047	1408.0	4.83E-03	3.64E-05	6.12E-06	1.93E-03	6.90E-06		
035	Q	BH-93047	1402.5	4.94E-03	3.62E-05	8.25E-06	1.91E-03	6.34E-06		
035	Q	BH-93047	1397.0	4.86E-03	3.36E-05	1.11E-05	1.95E-03	6.22E-06		
035	Q	BH-93047	1391.5	4.87E-03	4.07E-05	1.11E-05	2.04E-03	6.35E-06		
035	Q	BH-93047	1386.0	4.82E-03	4.30E-05	1.10E-05	2.02E-03	6.77E-06		
035	Q	BH-93047	1380.5	4.75E-03	4.59E-05	8.64E-06	2.07E-03	8.12E-06		
035	Q	BH-93047	1375.0	4.79E-03	5.03E-05	6.88E-06	2.13E-03	9.71E-06		
035	Q	BH-93047	1369.5	4.79E-03	4.62E-05	6.79E-06	2.23E-03	9.59E-06		
035	Q	BH-93047	1364.0	4.76E-03	4.59E-05	6.76E-06	2.26E-03	8.36E-06		
035	Q	BH-93047	1358.5	4.95E-03	4.64E-05	5.21E-06	2.36E-03	7.77E-06		
035	Q	BH-93047	1353.0	5.12E-03	4.82E-05	5.86E-06	2.34E-03	7.20E-06		
035	Q	BH-93047	1347.5	5.12E-03	5.45E-05	5.86E-06	2.32E-03	7.20E-06		
035	Q	BH-93047	1342.0	5.05E-03	4.45E-05	6.30E-06	2.21E-03	7.67E-06		
035	Q	BH-93047	1336.5	5.02E-03	4.55E-05	6.76E-06	2.00E-03	7.80E-06		
035	Q	BH-93047	1331.0	5.22E-03	3.61E-05	6.15E-06	2.01E-03	8.41E-06		
035	Q	BH-93047	1325.5	5.26E-03	2.49E-05	6.20E-06	2.03E-03	8.62E-06		
035	Q	BH-93047	1320.0	5.34E-03	2.38E-05	6.12E-06	2.12E-03	8.89E-06		
035	Q	BH-93047	1314.5	5.36E-03	2.53E-05	4.41E-06	2.31E-03	8.77E-06		
035	Q	BH-93047	1309.0	4.98E-03	2.71E-05	3.64E-06	2.21E-03	7.20E-06		
035	Q	BH-93047	1303.5	4.98E-03	2.71E-05	3.64E-06	2.21E-03	6.44E-06		
035	Q	BH-93047	1298.0	5.20E-03	3.67E-05	3.79E-06	2.26E-03	6.68E-06		
035	Q	BH-93047	1292.5	5.47E-03	3.84E-05	4.20E-06	2.23E-03	6.68E-06		
035	Q	BH-93047	1287.0	5.88E-03	3.62E-05	5.82E-06	2.31E-03	6.74E-06		
035	Q	BH-93047	1281.5	5.86E-03	4.05E-05	7.14E-06	2.31E-03	7.50E-06		
035	Q	BH-93047	1276.0	5.88E-03	4.01E-05	8.44E-06	2.31E-03	7.00E-06		
035	Q	BH-93047	1270.5	5.78E-03	4.54E-05	8.33E-06	2.20E-03	6.91E-06		
035	Q	BH-93047	1265.0	5.51E-03	4.79E-05	7.17E-06	2.17E-03	7.38E-06		
035	Q	BH-93047	1259.5	5.54E-03	4.79E-05	8.53E-06	2.16E-03	7.03E-06		
035	Q	BH-93047	1254.0	5.49E-03	5.49E-05	2.84E-06	2.06E-03	6.83E-06		
035	Q	BH-93047	1248.5	5.54E-03	5.60E-05	5.26E-06	1.96E-03	6.78E-06		
035	Q	BH-93047	1243.0	5.62E-03	5.60E-05	9.54E-06	1.93E-03	5.55E-06		
035	Q	BH-93047	1237.5	5.71E-03	5.92E-05	9.88E-06	2.00E-03	7.57E-06		
035	Q	BH-93047	1232.0	5.87E-03	6.12E-05	1.38E-05	2.23E-03	9.43E-06		
035	Q	BH-93047	1226.5	5.90E-03	6.18E-05	1.61E-05	2.44E-03	8.79E-06		
035	Q	BH-93047	1221.0	5.84E-03	5.85E-05	1.54E-05	2.41E-03	1.17E-05		
035	Q	BH-93047	1215.5	5.78E-03	5.74E-05	1.61E-05	2.39E-03	1.14E-05		
035	Q	BH-93047	1210.0	6.17E-03	5.68E-05	1.57E-05	2.31E-03	8.43E-06		
035	Q	BH-93047	1204.5	5.92E-03	5.70E-05	1.16E-05	2.17E-03	8.14E-06		
035	Q	BH-93047	1199.0	5.13E-03	6.50E-05	1.33E-05	2.03E-03	7.41E-06		
035	Q	BH-93047	1193.5	4.97E-03	6.98E-05	1.02E-05	2.02E-03	7.41E-06		
035	Q	BH-93047	1188.0	4.79E-03	5.77E-05	1.12E-05	1.91E-03	7.06E-06		
035	Q	BH-93047	1182.5	4.51E-03	5.20E-05	1.19E-05	1.65E-03	7.32E-06		
035	Q	BH-93047	1177.0	4.84E-03	3.95E-05	1.21E-05	1.55E-03	6.34E-06		
035	Q	BH-93047	1171.5	4.74E-03	3.61E-05	1.21E-05	1.55E-03	6.34E-06		
035	Q	BH-93047	1166.0	5.16E-03	3.75E-05	1.26E-05	1.52E-03	8.08E-06		
035	Q	BH-93047	1160.5	5.17E-03	4.87E-05	1.35E-05	1.59E-03	9.42E-06		
035	Q	BH-93047	1155.0	5.35E-03	5.93E-05	1.42E-05	1.76E-03	9.80E-06		
035	Q	BH-93047	1149.5	5.64E-03	5.81E-05	1.39E-05	1.71E-03	9.97E-06		
035	Q	BH-93047	1144.0	5.93E-03	4.87E-05	1.43E-05	1.73E-03	1.01E-05		
035	Q	BH-93047	1138.5	6.37E-03	4.50E-05	1.33E-05	1.85E-03	8.25E-06		
035	Q	BH-93047	1133.0	6.44E-03	4.43E-05	1.29E-05	1.79E-03	7.04E-06		
035	Q	BH-93047	1127.5	6.11E-03	5.11E-05	1.28E-05	1.81E-03	6.57E-06		
035	Q	BH-93047	1122.0	5.94E-03	5.25E-05	1.31E-05	1.86E-03	7.23E-06		
035	Q	BH-93047	1116.5	5.39E-03	5.60E-05	1.50E-05	1.77E-03	7.57E-06		
035	Q	BH-93047	1111.0	5.45E-03	5.40E-05	1.81E-05	1.68E-03	8.86E-06		
035	Q	BH-93047	1105.5	5.50E-03	4.46E-05	1.95E-05	1.61E-03	9.95E-06		
035	Q	BH-93047	1100.0	5.74E-03	4.91E-05	2.13E-05	1.55E-03	9.83E-06		
035	Q	BH-93047	1094.5	5.88E-03	4.39E-05	2.46E-05	1.49E-03	1.04E-05		
035	Q	BH-93047	1089.0	5.84E-03	4.24E-05	2.44E-05	1.51E-03	9.85E-06		
035	Q	BH-93047	1083.5	5.71E-03	4.27E-05	2.97E-05	1.50E-03	1.04E-05		
035	Q	BH-93047	1078.0	5.68E-03	4.24E-05	3.74E-05	1.50E-03	1.05E-05		
035	Q	BH-93047	1072.5	5.27E-03	4.18E-05	2.81E-05	1.44E-03	1.01E-05		
035	Q	BH-93047	1067.0	5.53E-03	3.37E-05	2.83E-05	1.45E-03	1.21E-05		
035	Q	BH-93047	1061.5	5.37E-03	3.81E-05	2.33E-05	1.47E-03	1.36E-05		
035	Q	BH-93047	1056.0	5.29E-03	3.37E-05	1.71E-05	1.54E-03	1.51E-05		
035	Q	BH-93047	1050.5	5.60E-03	3.39E-05	8.32E-06	1.68E-03	1.60E-05		
035	Q	BH-93047	1045.0	5.78E-03	4.09E-05	7.25E-06	1.75E-03	1.43E-05		
035	Q	BH-93047	1039.5	5.80E-03	4.09E-05	4.51E-06	1.76E-03	1.30E-05		
035	Q	BH-93047	1034.0	5.87E-03	4.09E-05	4.51E-06	1.76E-03	1.26E-05		
035	Q	BH-93047	1028.5	5.99E-03	4.73E-05	6.48E-06	1.74E-03	1.06E-05		
035	Q	BH-93047	1023.0	5.88E-03	3.13E-05	7.87E-06	1.71E-03	7.83E-06		
035	Q	BH-93047	1017.5	5.81E-03	3.76E-05	9.52E-06	1.74E-03	6.55E-06		
